The Gospel According to Saint Matthew	14:16	But Jesus said unto them, They need not depart; give ye them t
The Gospel According to Saint Matthew	14:17	And they say unto him, We have here but five loaves, and tw
The Gospel According to Saint Matthew	14:18	He said, Bring them hither to me
The Gospel According to Saint Matthew	14:19	And he commanded the multitude to sit down on the grass, an
The Gospel According to Saint Matthew	14:20	And they did all eat, and were filled: and they took up of th
The Gospel According to Saint Matthew	14:21	And they that had eaten were about five thousand men, besid
The Gospel According to Saint Matthew	14:22	And straightway Jesus constrained his disciples to get into 
The Gospel According to Saint Matthew	14:23	And when he had sent the multitudes away, he went up into 
The Gospel According to Saint Matthew	14:24	But the ship was now in the midst of the sea, tossed with waves
The Gospel According to Saint Matthew	14:25	And in the fourth watch of the night Jesus went unto them
The Gospel According to Saint Matthew	14:26	And when the disciples saw him walking on the sea, they wer
The Gospel According to Saint Matthew	14:27	But straightway Jesus spake unto them, saying, Be of good cheer
The Gospel According to Saint Matthew	14:28	And Peter answered him and said, Lord, if it be thou, bid m
The Gospel According to Saint Matthew	14:29	And he said, Come. And when Peter was come down out of the ship
The Gospel According to Saint Matthew	14:30	But when he saw the wind boisterous, he was afraid; an
The Gospel According to Saint Matthew	14:31	And immediately Jesus stretched forth his hand, and caught him
The Gospel According to Saint Matthew	14:32	And when they were come into the ship, the wind ceased
The Gospel According to Saint Matthew	14:33	Then they that were in the ship came and worshipped him, saying
The Gospel According to Saint Matthew	14:34	And when they were gone over, they came into the land o
The Gospel According to Saint Matthew	14:35	And when the men of that place had knowledge of him, they sen
The Gospel According to Saint Matthew	15:1	Then came to Jesus scribes and Pharisees, which were o
The Gospel According to Saint Matthew	15:3	But he answered and said unto them, Why do ye also transgress th
The Gospel According to Saint Matthew	15:5	But ye say, Whosoever shall say to his father or his mother, I
The Gospel According to Saint Matthew	15:7	Ye hypocrites, well did Esaias prophesy of you, saying, 15:8 Thi
The Gospel According to Saint Matthew	15:9	But in vain they do worship me, teaching for doctrines th
The Gospel According to Saint Matthew	15:10	And he called the multitude, and said unto them, Hear, an
The Gospel According to Saint Matthew	15:12	Then came his disciples, and said unto him, Knowest thou tha
The Gospel According to Saint Matthew	15:14	Let them alone: they be blind leaders of the blind. And if th
The Gospel According to Saint Matthew	15:15	Then answered Peter and said unto him, Declare unto us thi
The Gospel According to Saint Matthew	15:16	And Jesus said, Are ye also yet without understanding? 15:17 D
The Gospel According to Saint Matthew	15:19	For out of the heart proceed evil thoughts, murders, adulteries
The Gospel According to Saint Matthew	15:21	Then Jesus went thence, and departed into the coasts of Tyre an
The Gospel According to Saint Matthew	15:22	And, behold, a woman of Canaan came out of the same coasts, an
The Gospel According to Saint Matthew	15:23	But he answered her not a word. And his disciples came an
The Gospel According to Saint Matthew	15:24	But he answered and said, I am not sent but unto the lost shee
The Gospel According to Saint Matthew	15:25	Then came she and worshipped him, saying, Lord, help me
The Gospel According to Saint Matthew	15:26	But he answered and said, It is not meet to take the children’
The Gospel According to Saint Matthew	15:27	And she said, Truth, Lord: yet the dogs eat of the crumbs whic
The Gospel According to Saint Matthew	15:28	Then Jesus answered and said unto her, O woman, great is th
The Gospel According to Saint Matthew	15:29	And Jesus departed from thence, and came nigh unto the sea o
The Gospel According to Saint Matthew	15:30	And great multitudes came unto him, having with them those tha
The Gospel According to Saint Matthew	15:32	Then Jesus called his disciples unto him, and said, I hav
The Gospel According to Saint Matthew	15:33	And his disciples say unto him, Whence should we have so muc
The Gospel According to Saint Matthew	15:35	And he commanded the multitude to sit down on the ground
The Gospel According to Saint Matthew	15:36	And he took the seven loaves and the fishes, and gave thanks
The Gospel According to Saint Matthew	15:37	And they did all eat, and were filled: and they took up of th
The Gospel According to Saint Matthew	15:38	And they that did eat were four thousand men, beside women an
The Gospel According to Saint Matthew	15:39	And he sent away the multitude, and took ship, and came into th
The Gospel According to Saint Matthew	16:1	The Pharisees also with the Sadducees came, and tempting desire
The Gospel According to Saint Matthew	16:2	He answered and said unto them, When it is evening, ye say, I
The Gospel According to Saint Matthew	16:3	And in the morning, It will be foul weather to day: for the sk
The Gospel According to Saint Matthew	16:5	And when his disciples were come to the other side, they ha
The Gospel According to Saint Matthew	16:6	Then Jesus said unto them, Take heed and beware of the leaven o
The Gospel According to Saint Matthew	16:7	And they reasoned among themselves, saying, It is because we hav
The Gospel According to Saint Matthew	16:8	Which when Jesus perceived, he said unto them, O ye of littl
The Gospel According to Saint Matthew	16:13	When Jesus came into the coasts of Caesarea Philippi, he aske
The Gospel According to Saint Matthew	16:14	And they said, Some say that thou art John the Baptist: some
The Gospel According to Saint Matthew	16:15	He saith unto them, But whom say ye that I am? 16:16 And Simo
The Gospel According to Saint Matthew	16:17	And Jesus answered and said unto him, Blessed art thou, Simo
The Gospel According to Saint Matthew	16:18	And I say also unto thee, That thou art Peter, and upon thi
The Gospel According to Saint Matthew	16:19	And I will give unto thee the keys of the kingdom of heaven: an
The Gospel According to Saint Matthew	16:20	Then charged he his disciples that they should tell no man tha
The Gospel According to Saint Matthew	16:21	From that time forth began Jesus to shew unto his disciples, ho
The Gospel According to Saint Matthew	16:22	Then Peter took him, and began to rebuke him, saying, Be it fa
The Gospel According to Saint Matthew	16:23	But he turned, and said unto Peter, Get thee behind me, Satan
The Gospel According to Saint Matthew	16:24	Then said Jesus unto his disciples, If any man will come afte
The Gospel According to Saint Matthew	16:25	For whosoever will save his life shall lose it: and whosoeve
The Gospel According to Saint Matthew	16:26	For what is a man profited, if he shall gain the whole world
The Gospel According to Saint Matthew	16:28	Verily I say unto you, There be some standing here, which shal
The Gospel According to Saint Matthew	17:1	And after six days Jesus taketh Peter, James, and John hi
The Gospel According to Saint Matthew	17:3	And, behold, there appeared unto them Moses and Elias talkin
The Gospel According to Saint Matthew	17:4	Then answered Peter, and said unto Jesus, Lord, it is good for u
The Gospel According to Saint Matthew	17:5	While he yet spake, behold, a bright cloud overshadowed them: an
The Gospel According to Saint Matthew	17:6	And when the disciples heard it, they fell on their face, an
The Gospel According to Saint Matthew	17:7	And Jesus came and touched them, and said, Arise, and be no
The Gospel According to Saint Matthew	17:8	And when they had lifted up their eyes, they saw no man, sav
The Gospel According to Saint Matthew	17:9	And as they came down from the mountain, Jesus charged them
The Gospel According to Saint Matthew	17:10	And his disciples asked him, saying, Why then say the scribe
The Gospel According to Saint Matthew	17:12	But I say unto you, That Elias is come already, and they kne
The Gospel According to Saint Matthew	17:13	Then the disciples understood that he spake unto them of Joh
The Gospel According to Saint Matthew	17:14	And when they were come to the multitude, there came to him 
The Gospel According to Saint Matthew	17:16	And I brought him to thy disciples, and they could not cure him
The Gospel According to Saint Matthew	17:17	Then Jesus answered and said, O faithless and pervers
The Gospel According to Saint Matthew	17:18	And Jesus rebuked the devil; and he departed out of him: and th
The Gospel According to Saint Matthew	17:19	Then came the disciples to Jesus apart, and said, Why could no
