Book	Chapter	Verse	Text
Psalms	28	2	Hear my loud entreaty, as I cry for help to you, lifting my hands, O LORD, towards your holy chancel.
Psalms	28	3	Take me not off with the wicked, nor with the workers of wrong, whose speech to their neighbors is friendly, while evil is in their heart.
Psalms	28	4	Give them as they have done, as their wicked deeds deserve. As their hands have wrought, so give to them: requite to them their deserts.
Psalms	28	5	They are blind to all that the LORD  does, to all that his hands have wrought; and so he will tear them down, to build them up no more.
Psalms	28	6	Blest be the LORD, who has heard my voice as I plead for mercy.
Psalms	28	7	The LORD  is my strength and my shield; my heart trusts in him. I was helped: so my heart is exultant, and in my song I will praise him.
Psalms	28	8	The LORD  is the strength of his people, the fortress who saves his anointed.
Psalms	28	9	O save your people, and bless your inheritance. Be their shepherd and carry them forever.
Psalms	29	1	Ascribe to the LORD, you heavenly beings, ascribe to the LORD  glory and power
Psalms	29	2	Ascribe to the LORD  the glory he manifests: bow to the LORD  in holy array.
Psalms	29	3	The LORD ’s voice peals on the waters. The God of glory has thundered. He peals o’er the mighty waters.
Psalms	29	4	The LORD ’s voice sounds with strength, the LORD ’s voice sounds with majesty.
Psalms	29	5	The LORD ’s voice breaks the cedars, he breaks the cedars of Lebanon,
Psalms	29	6	making Lebanon dance like a calf, Sirion like a young wild ox.
Psalms	29	7	The LORD ’s voice hews out flames of fire.
Psalms	29	8	The LORD ’s voice rends the desert, he rends the desert of Kadesh.
Psalms	29	9	The LORD ’s voice whirls the oaks, and strips the forests bare; and all in his temple say “Glory.”
Psalms	29	10	The LORD  was king at the flood, the LORD  sits throned forever.
Psalms	29	11	The LORD  gives strength to his people, he blesses his people with peace.
Psalms	30	1	I will extol you, O LORD, because you have lifted me up, and not suffered my foes to rejoice over me.
Psalms	30	2	I cried to you for help, O LORD  my God, and you healed me.
Psalms	30	3	You have brought me up, LORD, from Sheol, from my way to the pit back to life you have called me.
Psalms	30	4	Sing praise to the LORD, faithful people; give thanks to his holy name.
Psalms	30	5	For his anger lasts only a moment, his favor endures for a lifetime. Weeping may lodge for the night, but the morning brings shouts of joy.
Psalms	30	6	When all went well, I imagined that never should I be shaken.
Psalms	30	7	For by your favor, O LORD, you had set me on mountains strong: but you hide your face, and I was confounded.
Psalms	30	8	Then to you, LORD, I cried, to the LORD  I begged for mercy,
Psalms	30	9	“What profit is there in my blood, if I go down to the pit? Can you be praised by dust? Can it tell of your faithfulness?
Psalms	30	10	Hear, LORD, and show me your favor, LORD  be a helper to me.”
Psalms	30	11	You have turned my mourning to dancing; my sackcloth you have unloosed, and clothed me with joy:
Psalms	30	12	that unceasingly I should sing your praise, and give thanks to you, LORD  my God, forever.
Psalms	31	1	In you, O LORD, I take refuge; let me never be put to shame. Rescue me in your faithfulness;
Psalms	31	2	incline to me your ear. Deliver me speedily. Be to me a rock of defence, a fortified house, to save me.
Psalms	31	3	For my rock and my fortress are you; lead me and guide me so your name will be honored.
Psalms	31	4	Draw me out of the net they have hid for me, for you yourself are my refuge.
Psalms	31	5	Into your hand I commend my spirit: you ransom me, LORD, faithful God.
Psalms	31	6	I hate those devoted to worthless idols; I trust in the LORD .
Psalms	31	7	I will rejoice and be glad in your love, because you have looked on my misery, and cared for me in my distress.
Psalms	31	8	You have not given me into the enemy’s hand, you have set my feet in a spacious place.
Psalms	31	9	Be gracious to me, LORD, for I am distressed; my eye is wasted away with sorrow.
Psalms	31	10	For my life is consumed with grief, and my years with sighing. My strength is broken with misery, my bones waste away.
Psalms	31	11	The scorn of all my foes, the butt of my neighbors am I, a terror to my acquaintance. At the sight of me in the street people turn quickly away.
Psalms	31	12	I am clean forgotten like the dead, am become like a ruined vessel.
Psalms	31	13	I hear the whispers of many – terror on every side – scheming together against me, plotting to take my life.
Psalms	31	14	But my trust is in you, LORD . “You are my God,” I say;
Psalms	31	15	my times are in your hand, save me from the hand of the foes who pursue me.
Psalms	31	16	Make your face to shine on your servant, save me in your love.
Psalms	31	17	Put me not, O LORD, to shame, for I have called upon you. Let the wicked be put to shame silent in Sheol.
Psalms	31	18	Strike the false lips dumb, that speak proudly against the righteous with haughtiness and contempt.
Psalms	31	19	How great is the goodness you have treasured for those who fear you, and wrought for those who take refuge in you, in plain sight of all!
Psalms	31	20	In your sheltering wings you hide them from plottings of people, you keep them safe in a bower from the chiding of tongues.
Psalms	31	21	Blest be the LORD for the wonderful love he has shown me in time of distress.
Psalms	31	22	For I had said in panic, “I am driven clean out of your sight.” But you heard my plea, when I cried to you for help.
Psalms	31	23	Love the LORD, all you faithful; the LORD  protects the loyal, but repays the haughty in full.
Psalms	31	24	Let your hearts be courageous and strong, all you who wait on the LORD .
Psalms	32	1	Happy those whose transgression is pardoned, whose sin is covered.
Psalms	32	2	Happy are those, free from falseness of spirit, to whom the LORD  reckons no debt of guilt.
Psalms	32	3	When I held my peace, my bones wore away with my endless groaning;
Psalms	32	4	for day and night did your hand lie heavy upon me. The sap of my life was dried up as with fierce summer-heat. *Selah*
Psalms	32	5	I began to acknowledge my sin, not concealing my guilt; and the moment I vowed to confess to the LORD  my transgression, then you yourself did pardon the guilt of my sin. *Selah*
Psalms	32	6	For this cause let all who are faithful pray to you in the time of distress; then, when the great waters rush, they will not reach to him.
Psalms	32	7	For you are my shelter, you protect me from trouble, and surround me with deliverance. *Selah*
Psalms	32	8	“With my eye steadfastly upon you, I will instruct and teach you The way you should go.
Psalms	32	9	Do not be like the horse or the mule, that have no understanding, but need bridle and halter to curb them, else they will not come near to you.”
Psalms	32	10	The godless have many sorrows, but those who trust in the LORD will be compassed about by his kindness.
Psalms	32	11	Be glad in the LORD, and rejoice, you righteous; and ring out your joy, all you upright in heart.
Psalms	33	1	Shout for joy in the LORD, you righteous: praise for the upright is seemly.
Psalms	33	2	Give thanks to the LORD  on the lyre, play to him on a ten-stringed harp.
Psalms	33	3	Sing to him a new song, play skilfully and shout merrily.
Psalms	33	4	For the LORD  is straight in his promise; and all that he does is in faithfulness.
Psalms	33	5	Justice and right he loves; the earth is full of his kindness.
Psalms	33	6	By his word the heavens were made, all their host by the breath of his mouth.
Psalms	33	7	He gathers the sea in a bottle, the ocean he puts into store-houses.
Psalms	33	8	Let the whole world honor the LORD, let all who live on earth be in awe.
Psalms	33	9	For at his word it came into being, at his command it stood forth.
Psalms	33	10	The LORD  frustrates the designs of the nations, what the peoples have purposed, he brings to nought,
Psalms	33	11	but the LORD ’s own design will stand forever, and what his heart has purposed, through all generations.
Psalms	33	12	Happy the nation whose God is the LORD, the people he chose for himself as his own.
Psalms	33	13	The LORD  looks down from heaven, he sees all of humanity;
Psalms	33	14	from where he rules he gazes on all who inhabit the earth.
Psalms	33	15	He fashions the hearts of them all, and gives heed to all that they do.
Psalms	33	16	It is not by great armies that kings are victorious, it is not by great strength that a warrior saves himself;
Psalms	33	17	false hope is the war-horse to usher in victory, for all its great might it can provide no escape.
Psalms	33	18	See! The eye of the LORD  is on those who fear him, on those who hope in his kindness;
Psalms	33	19	to deliver their life from death, and to keep them alive in famine.
Psalms	33	20	We wait for the LORD : he is our help and our shield.
Psalms	33	21	For in him our heart is glad, we trust in his holy name.
Psalms	33	22	Let your kindness, O LORD, be upon us, as is our hope in you.
Psalms	34	1	I will bless the LORD  at all times, in my mouth will his praise be forever.
Psalms	34	2	In the LORD  will my heart make her boast, the humble will hear and be glad.
Psalms	34	3	O magnify the LORD  with me and let us extol his name together.
Psalms	34	4	I sought the LORD, and, in answer, he saved me from all my terrors.
Psalms	34	5	Look to him and you will be radiant, with faces unashamed.
Psalms	34	6	Here is one who was crushed, but cried and was heard by the LORD, and brought safe out of every trouble.
Psalms	34	7	The LORD ’s angel encamps about those who fear him, and rescues them.
Psalms	34	8	O taste and see that the LORD  is good, happy those who take refuge in him.
Psalms	34	9	Fear the LORD, all his people, for they who fear him lack nothing.
Psalms	34	10	Even young lions may be poor and hungry, but those who seek the LORD will not lack any good thing.
Psalms	34	11	Come, children, listen to me. I will teach you the fear of the LORD .
